flows,products,is_subtotal
15.02 Road,07.99 PetProd nonspecified,False
15.02 Road,08 Gas,True
15.02 Road,08.01 Natural gas,False
15.02 Road,08.02 LNG,False
15.02 Road,08.03 Gas works gas,False
15.02 Road,08.99 Gas nonspecified,False
15.02 Road,09 Nuclear,False
15.02 Road,10 Hydro,False
15.02 Road,11 Geothermal,False
15.02 Road,12 Solar,True
15.02 Road,12.01 of which: Photovoltaics,False
15.02 Road,12.99 Solar nonspecified,False
15.02 Road,"13 Tide, wave, ocean",False
15.02 Road,14 Wind,False
15.02 Road,15 Solid biomass,True
15.02 Road,15.01 Fuelwood & woodwaste,False
15.02 Road,15.02 Bagasse,False
15.02 Road,15.03 Charcoal,False
15.02 Road,15.04 Black liqour,False
15.02 Road,15.05 Other biomass,False
15.02 Road,16 Others,True
15.02 Road,16.01 Biogas,False
15.02 Road,16.02 Industrial waste,False
15.02 Road,16.03 Municipal solid waste (renewable),False
15.02 Road,16.04 Municipal solid waste (non-renewable),False
15.02 Road,16.05 Biogasoline,False
15.02 Road,16.06 Biodiesel,False
15.02 Road,16.07 Bio jet kerosene,False
15.02 Road,16.08 Other liquid biofuels,False
15.02 Road,16.09 Other sources,False
15.02 Road,17 Electricity,False
15.02 Road,18 Heat,False
15.02 Road,19 Total,True
15.02 Road,20 Total Renewables,True
15.02 Road,21 Modern renewables,True
15.03 Rail,01 Coal,True
15.03 Rail,01.01 Coking coal,False
15.03 Rail,01.02 Other bituminous coal,False
15.03 Rail,01.03 Sub-bituminous coal,False
15.03 Rail,01.04 Anthracite,False
15.03 Rail,01.05 Lignite,False
15.03 Rail,01.99 Coal nonspecified,False
15.03 Rail,02 Coal products,True
15.03 Rail,02.01 Coke oven coke,False
15.03 Rail,02.02 Gas coke,False
15.03 Rail,02.03 Coke oven gas,False
15.03 Rail,02.04 Blast furnace gas,False
15.03 Rail,02.05 Other recovered gases,False
15.03 Rail,02.06 Patent fuel,False
15.03 Rail,02.07 Coal tar,False
15.03 Rail,02.08 BKB/PB,False
15.03 Rail,03 Peat,False
15.03 Rail,04 Peat products,False
15.03 Rail,05 Oil shale and oil sands,False
15.03 Rail,06 Crude oil & NGL,True
15.03 Rail,06.01 Crude oil,False
15.03 Rail,06.02 Natural gas liquids,False
15.03 Rail,06.03 Refinery feedstocks,False
15.03 Rail,06.04 Additives/ oxygenates,False
15.03 Rail,06.05 Other hydrocarbons,False
15.03 Rail,07 Petroleum products,True
15.03 Rail,07.01 Motor gasoline,False
15.03 Rail,07.02 Aviation gasoline,False
15.03 Rail,07.03 Naphtha,False
15.03 Rail,07.04 Gasoline type jet fuel,False
15.03 Rail,07.05 Kerosene type jet fuel,False
15.03 Rail,07.06 Kerosene,False
15.03 Rail,07.07 Gas/diesel oil,False
15.03 Rail,07.08 Fuel oil,False
15.03 Rail,07.09 LPG,False
15.03 Rail,07.10 Refinery gas (not liquefied),False
15.03 Rail,07.11 Ethane,False
15.03 Rail,07.12 White spirit SBP,False
15.03 Rail,07.13 Lubricants,False
15.03 Rail,07.14 Bitumen,False
15.03 Rail,07.15 Paraffin  waxes,False
15.03 Rail,07.16 Petroleum coke,False
15.03 Rail,07.17 Other products,False
15.03 Rail,07.99 PetProd nonspecified,False
15.03 Rail,08 Gas,True
15.03 Rail,08.01 Natural gas,False
15.03 Rail,08.02 LNG,False
15.03 Rail,08.03 Gas works gas,False
15.03 Rail,08.99 Gas nonspecified,False
15.03 Rail,09 Nuclear,False
15.03 Rail,10 Hydro,False
15.03 Rail,11 Geothermal,False
15.03 Rail,12 Solar,True
15.03 Rail,12.01 of which: Photovoltaics,False
15.03 Rail,12.99 Solar nonspecified,False
15.03 Rail,"13 Tide, wave, ocean",False
15.03 Rail,14 Wind,False
15.03 Rail,15 Solid biomass,True
15.03 Rail,15.01 Fuelwood & woodwaste,False
15.03 Rail,15.02 Bagasse,False
15.03 Rail,15.03 Charcoal,False
15.03 Rail,15.04 Black liqour,False
15.03 Rail,15.05 Other biomass,False
15.03 Rail,16 Others,True
15.03 Rail,16.01 Biogas,False
15.03 Rail,16.02 Industrial waste,False
15.03 Rail,16.03 Municipal solid waste (renewable),False
15.03 Rail,16.04 Municipal solid waste (non-renewable),False
15.03 Rail,16.05 Biogasoline,False
15.03 Rail,16.06 Biodiesel,False
15.03 Rail,16.07 Bio jet kerosene,False
15.03 Rail,16.08 Other liquid biofuels,False
15.03 Rail,16.09 Other sources,False
15.03 Rail,17 Electricity,False
15.03 Rail,18 Heat,False
15.03 Rail,19 Total,True
15.03 Rail,20 Total Renewables,True
15.03 Rail,21 Modern renewables,True
15.04 Domestic navigation,01 Coal,True
15.04 Domestic navigation,01.01 Coking coal,False
15.04 Domestic navigation,01.02 Other bituminous coal,False
15.04 Domestic navigation,01.03 Sub-bituminous coal,False
15.04 Domestic navigation,01.04 Anthracite,False
15.04 Domestic navigation,01.05 Lignite,False
15.04 Domestic navigation,01.99 Coal nonspecified,False
15.04 Domestic navigation,02 Coal products,True
15.04 Domestic navigation,02.01 Coke oven coke,False
15.04 Domestic navigation,02.02 Gas coke,False
15.04 Domestic navigation,02.03 Coke oven gas,False
15.04 Domestic navigation,02.04 Blast furnace gas,False
15.04 Domestic navigation,02.05 Other recovered gases,False
15.04 Domestic navigation,02.06 Patent fuel,False
15.04 Domestic navigation,02.07 Coal tar,False
15.04 Domestic navigation,02.08 BKB/PB,False
15.04 Domestic navigation,03 Peat,False
15.04 Domestic navigation,04 Peat products,False
15.04 Domestic navigation,05 Oil shale and oil sands,False
15.04 Domestic navigation,06 Crude oil & NGL,True
15.04 Domestic navigation,06.01 Crude oil,False
15.04 Domestic navigation,06.02 Natural gas liquids,False
15.04 Domestic navigation,06.03 Refinery feedstocks,False
15.04 Domestic navigation,06.04 Additives/ oxygenates,False
15.04 Domestic navigation,06.05 Other hydrocarbons,False
15.04 Domestic navigation,07 Petroleum products,True
15.04 Domestic navigation,07.01 Motor gasoline,False
15.04 Domestic navigation,07.02 Aviation gasoline,False
15.04 Domestic navigation,07.03 Naphtha,False
15.04 Domestic navigation,07.04 Gasoline type jet fuel,False
15.04 Domestic navigation,07.05 Kerosene type jet fuel,False
15.04 Domestic navigation,07.06 Kerosene,False
15.04 Domestic navigation,07.07 Gas/diesel oil,False
15.04 Domestic navigation,07.08 Fuel oil,False
15.04 Domestic navigation,07.09 LPG,False
15.04 Domestic navigation,07.10 Refinery gas (not liquefied),False
15.04 Domestic navigation,07.11 Ethane,False
15.04 Domestic navigation,07.12 White spirit SBP,False
15.04 Domestic navigation,07.13 Lubricants,False
15.04 Domestic navigation,07.14 Bitumen,False
15.04 Domestic navigation,07.15 Paraffin  waxes,False
15.04 Domestic navigation,07.16 Petroleum coke,False
15.04 Domestic navigation,07.17 Other products,False
15.04 Domestic navigation,07.99 PetProd nonspecified,False
15.04 Domestic navigation,08 Gas,True
15.04 Domestic navigation,08.01 Natural gas,False
15.04 Domestic navigation,08.02 LNG,False
15.04 Domestic navigation,08.03 Gas works gas,False
15.04 Domestic navigation,08.99 Gas nonspecified,False
15.04 Domestic navigation,09 Nuclear,False
15.04 Domestic navigation,10 Hydro,False
15.04 Domestic navigation,11 Geothermal,False
15.04 Domestic navigation,12 Solar,True
15.04 Domestic navigation,12.01 of which: Photovoltaics,False
15.04 Domestic navigation,12.99 Solar nonspecified,False
15.04 Domestic navigation,"13 Tide, wave, ocean",False
15.04 Domestic navigation,14 Wind,False
15.04 Domestic navigation,15 Solid biomass,True
15.04 Domestic navigation,15.01 Fuelwood & woodwaste,False
15.04 Domestic navigation,15.02 Bagasse,False
15.04 Domestic navigation,15.03 Charcoal,False
15.04 Domestic navigation,15.04 Black liqour,False
15.04 Domestic navigation,15.05 Other biomass,False
15.04 Domestic navigation,16 Others,True
15.04 Domestic navigation,16.01 Biogas,False
15.04 Domestic navigation,16.02 Industrial waste,False
15.04 Domestic navigation,16.03 Municipal solid waste (renewable),False
15.04 Domestic navigation,16.04 Municipal solid waste (non-renewable),False
15.04 Domestic navigation,16.05 Biogasoline,False
15.04 Domestic navigation,16.06 Biodiesel,False
15.04 Domestic navigation,16.07 Bio jet kerosene,False
15.04 Domestic navigation,16.08 Other liquid biofuels,False
15.04 Domestic navigation,16.09 Other sources,False
15.04 Domestic navigation,17 Electricity,False
15.04 Domestic navigation,18 Heat,False
15.04 Domestic navigation,19 Total,True
15.04 Domestic navigation,20 Total Renewables,True
15.04 Domestic navigation,21 Modern renewables,True
15.05 Pipeline transport,01 Coal,True
15.05 Pipeline transport,01.01 Coking coal,False
15.05 Pipeline transport,01.02 Other bituminous coal,False
15.05 Pipeline transport,01.03 Sub-bituminous coal,False
15.05 Pipeline transport,01.04 Anthracite,False
15.05 Pipeline transport,01.05 Lignite,False
15.05 Pipeline transport,01.99 Coal nonspecified,False
15.05 Pipeline transport,02 Coal products,True
15.05 Pipeline transport,02.01 Coke oven coke,False
15.05 Pipeline transport,02.02 Gas coke,False
15.05 Pipeline transport,02.03 Coke oven gas,False
15.05 Pipeline transport,02.04 Blast furnace gas,False
15.05 Pipeline transport,02.05 Other recovered gases,False
15.05 Pipeline transport,02.06 Patent fuel,False
15.05 Pipeline transport,02.07 Coal tar,False
15.05 Pipeline transport,02.08 BKB/PB,False
15.05 Pipeline transport,03 Peat,False
15.05 Pipeline transport,04 Peat products,False
15.05 Pipeline transport,05 Oil shale and oil sands,False
15.05 Pipeline transport,06 Crude oil & NGL,True
15.05 Pipeline transport,06.01 Crude oil,False
15.05 Pipeline transport,06.02 Natural gas liquids,False
15.05 Pipeline transport,06.03 Refinery feedstocks,False
15.05 Pipeline transport,06.04 Additives/ oxygenates,False
15.05 Pipeline transport,06.05 Other hydrocarbons,False
15.05 Pipeline transport,07 Petroleum products,True
15.05 Pipeline transport,07.01 Motor gasoline,False
15.05 Pipeline transport,07.02 Aviation gasoline,False
15.05 Pipeline transport,07.03 Naphtha,False
15.05 Pipeline transport,07.04 Gasoline type jet fuel,False
15.05 Pipeline transport,07.05 Kerosene type jet fuel,False
15.05 Pipeline transport,07.06 Kerosene,False
15.05 Pipeline transport,07.07 Gas/diesel oil,False
15.05 Pipeline transport,07.08 Fuel oil,False
15.05 Pipeline transport,07.09 LPG,False
15.05 Pipeline transport,07.10 Refinery gas (not liquefied),False
15.05 Pipeline transport,07.11 Ethane,False
15.05 Pipeline transport,07.12 White spirit SBP,False
15.05 Pipeline transport,07.13 Lubricants,False
15.05 Pipeline transport,07.14 Bitumen,False
15.05 Pipeline transport,07.15 Paraffin  waxes,False
15.05 Pipeline transport,07.16 Petroleum coke,False
15.05 Pipeline transport,07.17 Other products,False
15.05 Pipeline transport,07.99 PetProd nonspecified,False
15.05 Pipeline transport,08 Gas,True
15.05 Pipeline transport,08.01 Natural gas,False
15.05 Pipeline transport,08.02 LNG,False
15.05 Pipeline transport,08.03 Gas works gas,False
15.05 Pipeline transport,08.99 Gas nonspecified,False
15.05 Pipeline transport,09 Nuclear,False
15.05 Pipeline transport,10 Hydro,False
15.05 Pipeline transport,11 Geothermal,False
15.05 Pipeline transport,12 Solar,True
15.05 Pipeline transport,12.01 of which: Photovoltaics,False
15.05 Pipeline transport,12.99 Solar nonspecified,False
15.05 Pipeline transport,"13 Tide, wave, ocean",False
15.05 Pipeline transport,14 Wind,False
15.05 Pipeline transport,15 Solid biomass,True
15.05 Pipeline transport,15.01 Fuelwood & woodwaste,False
15.05 Pipeline transport,15.02 Bagasse,False
15.05 Pipeline transport,15.03 Charcoal,False
15.05 Pipeline transport,15.04 Black liqour,False
15.05 Pipeline transport,15.05 Other biomass,False
15.05 Pipeline transport,16 Others,True
15.05 Pipeline transport,16.01 Biogas,False
15.05 Pipeline transport,16.02 Industrial waste,False
15.05 Pipeline transport,16.03 Municipal solid waste (renewable),False
15.05 Pipeline transport,16.04 Municipal solid waste (non-renewable),False
15.05 Pipeline transport,16.05 Biogasoline,False
15.05 Pipeline transport,16.06 Biodiesel,False
15.05 Pipeline transport,16.07 Bio jet kerosene,False
15.05 Pipeline transport,16.08 Other liquid biofuels,False
15.05 Pipeline transport,16.09 Other sources,False
15.05 Pipeline transport,17 Electricity,False
15.05 Pipeline transport,18 Heat,False
15.05 Pipeline transport,19 Total,True
15.05 Pipeline transport,20 Total Renewables,True
15.05 Pipeline transport,21 Modern renewables,True
15.06 Non-specified transport,01 Coal,True
15.06 Non-specified transport,01.01 Coking coal,False
15.06 Non-specified transport,01.02 Other bituminous coal,False
15.06 Non-specified transport,01.03 Sub-bituminous coal,False
15.06 Non-specified transport,01.04 Anthracite,False
15.06 Non-specified transport,01.05 Lignite,False
15.06 Non-specified transport,01.99 Coal nonspecified,False
15.06 Non-specified transport,02 Coal products,True
15.06 Non-specified transport,02.01 Coke oven coke,False
15.06 Non-specified transport,02.02 Gas coke,False
15.06 Non-specified transport,02.03 Coke oven gas,False
15.06 Non-specified transport,02.04 Blast furnace gas,False
15.06 Non-specified transport,02.05 Other recovered gases,False
15.06 Non-specified transport,02.06 Patent fuel,False
15.06 Non-specified transport,02.07 Coal tar,False
15.06 Non-specified transport,02.08 BKB/PB,False
15.06 Non-specified transport,03 Peat,False
15.06 Non-specified transport,04 Peat products,False
15.06 Non-specified transport,05 Oil shale and oil sands,False
15.06 Non-specified transport,06 Crude oil & NGL,True
15.06 Non-specified transport,06.01 Crude oil,False
15.06 Non-specified transport,06.02 Natural gas liquids,False
15.06 Non-specified transport,06.03 Refinery feedstocks,False
15.06 Non-specified transport,06.04 Additives/ oxygenates,False
15.06 Non-specified transport,06.05 Other hydrocarbons,False
15.06 Non-specified transport,07 Petroleum products,True
15.06 Non-specified transport,07.01 Motor gasoline,False
15.06 Non-specified transport,07.02 Aviation gasoline,False
15.06 Non-specified transport,07.03 Naphtha,False
15.06 Non-specified transport,07.04 Gasoline type jet fuel,False
15.06 Non-specified transport,07.05 Kerosene type jet fuel,False
15.06 Non-specified transport,07.06 Kerosene,False
15.06 Non-specified transport,07.07 Gas/diesel oil,False
15.06 Non-specified transport,07.08 Fuel oil,False
15.06 Non-specified transport,07.09 LPG,False
15.06 Non-specified transport,07.10 Refinery gas (not liquefied),False
15.06 Non-specified transport,07.11 Ethane,False
15.06 Non-specified transport,07.12 White spirit SBP,False
15.06 Non-specified transport,07.13 Lubricants,False
15.06 Non-specified transport,07.14 Bitumen,False
15.06 Non-specified transport,07.15 Paraffin  waxes,False
15.06 Non-specified transport,07.16 Petroleum coke,False
15.06 Non-specified transport,07.17 Other products,False
15.06 Non-specified transport,07.99 PetProd nonspecified,False
15.06 Non-specified transport,08 Gas,True
15.06 Non-specified transport,08.01 Natural gas,False
15.06 Non-specified transport,08.02 LNG,False
15.06 Non-specified transport,08.03 Gas works gas,False
15.06 Non-specified transport,08.99 Gas nonspecified,False
15.06 Non-specified transport,09 Nuclear,False
15.06 Non-specified transport,10 Hydro,False
15.06 Non-specified transport,11 Geothermal,False
15.06 Non-specified transport,12 Solar,True
15.06 Non-specified transport,12.01 of which: Photovoltaics,False
15.06 Non-specified transport,12.99 Solar nonspecified,False
15.06 Non-specified transport,"13 Tide, wave, ocean",False
15.06 Non-specified transport,14 Wind,False
15.06 Non-specified transport,15 Solid biomass,True
15.06 Non-specified transport,15.01 Fuelwood & woodwaste,False
15.06 Non-specified transport,15.02 Bagasse,False
15.06 Non-specified transport,15.03 Charcoal,False
15.06 Non-specified transport,15.04 Black liqour,False
15.06 Non-specified transport,15.05 Other biomass,False
15.06 Non-specified transport,16 Others,True
15.06 Non-specified transport,16.01 Biogas,False
15.06 Non-specified transport,16.02 Industrial waste,False
15.06 Non-specified transport,16.03 Municipal solid waste (renewable),False
15.06 Non-specified transport,16.04 Municipal solid waste (non-renewable),False
15.06 Non-specified transport,16.05 Biogasoline,False
15.06 Non-specified transport,16.06 Biodiesel,False
15.06 Non-specified transport,16.07 Bio jet kerosene,False
15.06 Non-specified transport,16.08 Other liquid biofuels,False
