sub4sectors,sub3sectors,sub2sectors,sub1sectors,sectors,subfuels,fuels,sector_pair,fuel_pair,zero_final_child_flag
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,12_solar,18_01_09_01_onshore,12_solar,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,12_solar_unallocated,12_solar,18_01_09_01_onshore,12_solar_unallocated,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,12_x_other_solar,12_solar,18_01_09_01_onshore,12_x_other_solar,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,13_tide_wave_ocean,18_01_09_01_onshore,13_tide_wave_ocean,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,14_wind,18_01_09_01_onshore,14_wind,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_01_fuelwood_and_woodwaste,15_solid_biomass,18_01_09_01_onshore,15_01_fuelwood_and_woodwaste,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_02_bagasse,15_solid_biomass,18_01_09_01_onshore,15_02_bagasse,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_03_charcoal,15_solid_biomass,18_01_09_01_onshore,15_03_charcoal,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_04_black_liquor,15_solid_biomass,18_01_09_01_onshore,15_04_black_liquor,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_05_other_biomass,15_solid_biomass,18_01_09_01_onshore,15_05_other_biomass,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,15_solid_biomass,18_01_09_01_onshore,15_solid_biomass,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_solid_biomass_unallocated,15_solid_biomass,18_01_09_01_onshore,15_solid_biomass_unallocated,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_01_biogas,16_others,18_01_09_01_onshore,16_01_biogas,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_02_industrial_waste,16_others,18_01_09_01_onshore,16_02_industrial_waste,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_03_municipal_solid_waste_renewable,16_others,18_01_09_01_onshore,16_03_municipal_solid_waste_renewable,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_04_municipal_solid_waste_nonrenewable,16_others,18_01_09_01_onshore,16_04_municipal_solid_waste_nonrenewable,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_05_biogasoline,16_others,18_01_09_01_onshore,16_05_biogasoline,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_06_biodiesel,16_others,18_01_09_01_onshore,16_06_biodiesel,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_07_bio_jet_kerosene,16_others,18_01_09_01_onshore,16_07_bio_jet_kerosene,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_08_other_liquid_biofuels,16_others,18_01_09_01_onshore,16_08_other_liquid_biofuels,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_09_other_sources,16_others,18_01_09_01_onshore,16_09_other_sources,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,16_others,18_01_09_01_onshore,16_others,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_others_unallocated,16_others,18_01_09_01_onshore,16_others_unallocated,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_x_ammonia,16_others,18_01_09_01_onshore,16_x_ammonia,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_x_efuel,16_others,18_01_09_01_onshore,16_x_efuel,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_x_hydrogen,16_others,18_01_09_01_onshore,16_x_hydrogen,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,17_electricity,18_01_09_01_onshore,17_electricity,
x,18_01_09_01_onshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,18_heat,18_01_09_01_onshore,18_heat,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,01_01_coking_coal,01_coal,18_01_09_02_offshore,01_01_coking_coal,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,01_05_lignite,01_coal,18_01_09_02_offshore,01_05_lignite,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,01_coal,18_01_09_02_offshore,01_coal,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,01_coal_unallocated,01_coal,18_01_09_02_offshore,01_coal_unallocated,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,01_x_thermal_coal,01_coal,18_01_09_02_offshore,01_x_thermal_coal,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,02_coal_products,18_01_09_02_offshore,02_coal_products,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,03_peat,18_01_09_02_offshore,03_peat,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,04_peat_products,18_01_09_02_offshore,04_peat_products,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,05_oil_shale_and_oil_sands,18_01_09_02_offshore,05_oil_shale_and_oil_sands,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,06_01_crude_oil,06_crude_oil_and_ngl,18_01_09_02_offshore,06_01_crude_oil,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,06_02_natural_gas_liquids,06_crude_oil_and_ngl,18_01_09_02_offshore,06_02_natural_gas_liquids,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,06_crude_oil_and_ngl,18_01_09_02_offshore,06_crude_oil_and_ngl,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,06_crude_oil_and_ngl_unallocated,06_crude_oil_and_ngl,18_01_09_02_offshore,06_crude_oil_and_ngl_unallocated,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,06_x_other_hydrocarbons,06_crude_oil_and_ngl,18_01_09_02_offshore,06_x_other_hydrocarbons,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_01_motor_gasoline,07_petroleum_products,18_01_09_02_offshore,07_01_motor_gasoline,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_02_aviation_gasoline,07_petroleum_products,18_01_09_02_offshore,07_02_aviation_gasoline,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_03_naphtha,07_petroleum_products,18_01_09_02_offshore,07_03_naphtha,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_06_kerosene,07_petroleum_products,18_01_09_02_offshore,07_06_kerosene,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_07_gas_diesel_oil,07_petroleum_products,18_01_09_02_offshore,07_07_gas_diesel_oil,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_08_fuel_oil,07_petroleum_products,18_01_09_02_offshore,07_08_fuel_oil,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_09_lpg,07_petroleum_products,18_01_09_02_offshore,07_09_lpg,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_10_refinery_gas_not_liquefied,07_petroleum_products,18_01_09_02_offshore,07_10_refinery_gas_not_liquefied,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_11_ethane,07_petroleum_products,18_01_09_02_offshore,07_11_ethane,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,07_petroleum_products,18_01_09_02_offshore,07_petroleum_products,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_petroleum_products_unallocated,07_petroleum_products,18_01_09_02_offshore,07_petroleum_products_unallocated,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_x_jet_fuel,07_petroleum_products,18_01_09_02_offshore,07_x_jet_fuel,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_x_other_petroleum_products,07_petroleum_products,18_01_09_02_offshore,07_x_other_petroleum_products,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,08_01_natural_gas,08_gas,18_01_09_02_offshore,08_01_natural_gas,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,08_02_lng,08_gas,18_01_09_02_offshore,08_02_lng,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,08_03_gas_works_gas,08_gas,18_01_09_02_offshore,08_03_gas_works_gas,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,08_gas,18_01_09_02_offshore,08_gas,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,08_gas_unallocated,08_gas,18_01_09_02_offshore,08_gas_unallocated,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,09_nuclear,18_01_09_02_offshore,09_nuclear,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,10_hydro,18_01_09_02_offshore,10_hydro,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,11_geothermal,18_01_09_02_offshore,11_geothermal,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,12_01_of_which_photovoltaics,12_solar,18_01_09_02_offshore,12_01_of_which_photovoltaics,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,12_solar,18_01_09_02_offshore,12_solar,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,12_solar_unallocated,12_solar,18_01_09_02_offshore,12_solar_unallocated,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,12_x_other_solar,12_solar,18_01_09_02_offshore,12_x_other_solar,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,13_tide_wave_ocean,18_01_09_02_offshore,13_tide_wave_ocean,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,14_wind,18_01_09_02_offshore,14_wind,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_01_fuelwood_and_woodwaste,15_solid_biomass,18_01_09_02_offshore,15_01_fuelwood_and_woodwaste,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_02_bagasse,15_solid_biomass,18_01_09_02_offshore,15_02_bagasse,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_03_charcoal,15_solid_biomass,18_01_09_02_offshore,15_03_charcoal,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_04_black_liquor,15_solid_biomass,18_01_09_02_offshore,15_04_black_liquor,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_05_other_biomass,15_solid_biomass,18_01_09_02_offshore,15_05_other_biomass,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,15_solid_biomass,18_01_09_02_offshore,15_solid_biomass,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,15_solid_biomass_unallocated,15_solid_biomass,18_01_09_02_offshore,15_solid_biomass_unallocated,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_01_biogas,16_others,18_01_09_02_offshore,16_01_biogas,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_02_industrial_waste,16_others,18_01_09_02_offshore,16_02_industrial_waste,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_03_municipal_solid_waste_renewable,16_others,18_01_09_02_offshore,16_03_municipal_solid_waste_renewable,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_04_municipal_solid_waste_nonrenewable,16_others,18_01_09_02_offshore,16_04_municipal_solid_waste_nonrenewable,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_05_biogasoline,16_others,18_01_09_02_offshore,16_05_biogasoline,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_06_biodiesel,16_others,18_01_09_02_offshore,16_06_biodiesel,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_07_bio_jet_kerosene,16_others,18_01_09_02_offshore,16_07_bio_jet_kerosene,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_08_other_liquid_biofuels,16_others,18_01_09_02_offshore,16_08_other_liquid_biofuels,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_09_other_sources,16_others,18_01_09_02_offshore,16_09_other_sources,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,16_others,18_01_09_02_offshore,16_others,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_others_unallocated,16_others,18_01_09_02_offshore,16_others_unallocated,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_x_ammonia,16_others,18_01_09_02_offshore,16_x_ammonia,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_x_efuel,16_others,18_01_09_02_offshore,16_x_efuel,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,16_x_hydrogen,16_others,18_01_09_02_offshore,16_x_hydrogen,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,17_electricity,18_01_09_02_offshore,17_electricity,
x,18_01_09_02_offshore,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,18_heat,18_01_09_02_offshore,18_heat,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,01_01_coking_coal,01_coal,18_01_09_wind,01_01_coking_coal,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,01_05_lignite,01_coal,18_01_09_wind,01_05_lignite,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,01_coal,18_01_09_wind,01_coal,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,01_coal_unallocated,01_coal,18_01_09_wind,01_coal_unallocated,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,01_x_thermal_coal,01_coal,18_01_09_wind,01_x_thermal_coal,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,02_coal_products,18_01_09_wind,02_coal_products,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,03_peat,18_01_09_wind,03_peat,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,04_peat_products,18_01_09_wind,04_peat_products,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,05_oil_shale_and_oil_sands,18_01_09_wind,05_oil_shale_and_oil_sands,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,06_01_crude_oil,06_crude_oil_and_ngl,18_01_09_wind,06_01_crude_oil,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,06_02_natural_gas_liquids,06_crude_oil_and_ngl,18_01_09_wind,06_02_natural_gas_liquids,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,06_crude_oil_and_ngl,18_01_09_wind,06_crude_oil_and_ngl,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,06_crude_oil_and_ngl_unallocated,06_crude_oil_and_ngl,18_01_09_wind,06_crude_oil_and_ngl_unallocated,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,06_x_other_hydrocarbons,06_crude_oil_and_ngl,18_01_09_wind,06_x_other_hydrocarbons,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_01_motor_gasoline,07_petroleum_products,18_01_09_wind,07_01_motor_gasoline,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_02_aviation_gasoline,07_petroleum_products,18_01_09_wind,07_02_aviation_gasoline,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_03_naphtha,07_petroleum_products,18_01_09_wind,07_03_naphtha,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_06_kerosene,07_petroleum_products,18_01_09_wind,07_06_kerosene,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_07_gas_diesel_oil,07_petroleum_products,18_01_09_wind,07_07_gas_diesel_oil,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_08_fuel_oil,07_petroleum_products,18_01_09_wind,07_08_fuel_oil,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_09_lpg,07_petroleum_products,18_01_09_wind,07_09_lpg,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_10_refinery_gas_not_liquefied,07_petroleum_products,18_01_09_wind,07_10_refinery_gas_not_liquefied,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_11_ethane,07_petroleum_products,18_01_09_wind,07_11_ethane,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,07_petroleum_products,18_01_09_wind,07_petroleum_products,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_petroleum_products_unallocated,07_petroleum_products,18_01_09_wind,07_petroleum_products_unallocated,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_x_jet_fuel,07_petroleum_products,18_01_09_wind,07_x_jet_fuel,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,07_x_other_petroleum_products,07_petroleum_products,18_01_09_wind,07_x_other_petroleum_products,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,08_01_natural_gas,08_gas,18_01_09_wind,08_01_natural_gas,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,08_02_lng,08_gas,18_01_09_wind,08_02_lng,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,08_03_gas_works_gas,08_gas,18_01_09_wind,08_03_gas_works_gas,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,08_gas,18_01_09_wind,08_gas,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,08_gas_unallocated,08_gas,18_01_09_wind,08_gas_unallocated,
x,x,18_01_09_wind,18_01_electricity_plants,18_electricity_output_in_gwh,x,09_nuclear,18_01_09_wind,09_nuclear,
